"RaceNo","Date","Site","Cars","Len","Sfc","Miles","Cau","Speed","LC","Driver","Finish","Start","CarNumber","Make","Pts","Laps","Led","Status","Rating","Team"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Aric Almirola",31,40,"#01","Chevrolet","70/0",248,0,"Running",39,"Dale Earnhardt Inc."
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"David Reutimann",32,28,"#00","Toyota","72/5",247,1,"Running",62.2,"Michael Waltrip Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Juan Pablo Montoya",33,42,"#42","Dodge","64/0",247,0,"Running",32,"Chip Ganassi Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"David Stremme",34,21,"#40","Dodge","61/0",245,0,"Running",50.3,"Chip Ganassi Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Elliott Sadler",35,6,"#19","Dodge","58/0",245,0,"Running",43.3,"Gillett Evernham Motorsports"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Jeremy Mayfield",36,27,"#36","Toyota","55/0",229,0,"accident",27.9,"Bill Davis Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"John Andretti",37,43,"#49","Dodge","57/5",203,2,"accident",36.1,"BAM Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Dave Blaney",38,30,"#22","Toyota","49/0",201,0,"engine",66.5,"Bill Davis Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Ryan Newman",39,4,"#12","Dodge","51/5",194,1,"engine",79.2,"Penske Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Ricky Rudd",40,37,"#88","Ford","43/0",179,0,"accident",47.3,"Robert Yates Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Robby Gordon",41,35,"#7","Ford","40/0",159,0,"Running",49.4,"Robby Gordon Motorsports"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Michael Waltrip",42,25,"#55","Toyota","37/0",38,0,"accident",38.9,"Michael Waltrip Racing"
25,2007-09-02,"Fontana",43,2,"P",500,11,131.502,30,"Joe Nemechek",43,29,"#78","Chevrolet","34/0",9,0,"engine",25.9,"Furniture Row Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Jimmie Johnson",1,1,"#48","Chevrolet","190/5",400,104,"Running",134.1,"Hendrick Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Tony Stewart",2,7,"#20","Chevrolet","175/5",400,27,"Running",120.1,"Joe Gibbs Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"David Ragan",3,8,"#6","Ford","165/0",400,0,"Running",90.7,"Roush Fenway Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Jeff Gordon",4,2,"#24","Chevrolet","170/10",400,191,"Running",135.2,"Hendrick Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Johnny Sauter",5,35,"#70","Chevrolet","155/0",400,0,"Running",92.8,"Haas CNC Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Denny Hamlin",6,5,"#11","Chevrolet","155/5",400,17,"Running",111.3,"Joe Gibbs Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Kevin Harvick",7,13,"#29","Chevrolet","146/0",400,0,"Running",100.4,"Richard Childress Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Kasey Kahne",8,17,"#9","Dodge","142/0",400,0,"Running",81.6,"Gillett Evernham Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Kurt Busch",9,14,"#2","Dodge","138/0",400,0,"Running",101.1,"Penske Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"J.J. Yeley",10,36,"#18","Chevrolet","134/0",400,0,"Running",72.3,"Joe Gibbs Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Ryan Newman",11,4,"#12","Dodge","135/5",400,33,"Running",105.2,"Penske Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Clint Bowyer",12,20,"#07","Chevrolet","132/5",400,4,"Running",94.4,"Richard Childress Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"David Reutimann",13,24,"#00","Toyota","124/0",400,0,"Running",75.7,"Michael Waltrip Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Matt Kenseth",14,18,"#17","Ford","121/0",400,0,"Running",88.5,"Roush Fenway Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Martin Truex Jr.",15,40,"#1","Chevrolet","118/0",400,0,"Running",71.8,"Dale Earnhardt Inc."
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Bobby Labonte",16,10,"#43","Dodge","115/0",400,0,"Running",69,"Petty Enterprises"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Casey Mears",17,23,"#25","Chevrolet","117/5",400,6,"Running",74.3,"Hendrick Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Jeff Burton",18,11,"#31","Chevrolet","109/0",400,0,"Running",72,"Richard Childress Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"David Stremme",19,26,"#40","Dodge","106/0",400,0,"Running",61.9,"Chip Ganassi Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Kyle Busch",20,3,"#5","Chevrolet","103/0",400,0,"Running",77.9,"Hendrick Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Mark Martin",21,19,"#01","Chevrolet","100/0",400,0,"Running",57.9,"Dale Earnhardt Inc."
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"David Gilliland",22,41,"#38","Ford","97/0",400,0,"Running",55.4,"Robert Yates Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"A.J. Allmendinger",23,27,"#84","Toyota","94/0",400,0,"Running",52.5,"Team Red Bull"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Brian Vickers",24,28,"#83","Toyota","91/0",400,0,"Running",51.4,"Team Red Bull"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Kyle Petty",25,30,"#45","Dodge","93/5",400,2,"Running",44.2,"Petty Enterprises"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Paul Menard",26,38,"#15","Chevrolet","90/5",399,1,"Running",41.5,"Dale Earnhardt Inc."
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Elliott Sadler",27,9,"#19","Dodge","82/0",399,0,"Running",61.8,"Gillett Evernham Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Kenny Wallace",28,22,"#88","Ford","79/0",399,0,"Running",40.8,"Robert Yates Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Bill Elliott",29,42,"#21","Ford","76/0",395,0,"Running",35.4,"Wood Brothers/JTG Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Dale Earnhardt Jr.",30,21,"#8","Chevrolet","73/0",394,0,"engine",90,"Dale Earnhardt Inc."
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Dale Jarrett",31,32,"#44","Toyota","70/0",394,0,"Running",44,"Michael Waltrip Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Reed Sorenson",32,25,"#41","Dodge","67/0",393,0,"Running",45.6,"Chip Ganassi Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Jeff Green",33,33,"#66","Chevrolet","64/0",380,0,"Running",48.1,"Haas CNC Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Dave Blaney",34,29,"#22","Toyota","61/0",353,0,"Running",57.1,"Bill Davis Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Tony Raines",35,34,"#96","Chevrolet","58/0",345,0,"Running",29.3,"Hall of Fame Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Robby Gordon",36,39,"#7","Ford","55/0",335,0,"accident",43.7,"Robby Gordon Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"John Andretti",37,43,"#49","Dodge","52/0",299,0,"engine",39.6,"BAM Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Jamie McMurray",38,12,"#26","Ford","49/0",292,0,"accident",73.1,"Roush Fenway Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Greg Biffle",39,37,"#16","Ford","46/0",261,0,"transmission",34.2,"Roush Fenway Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Scott Riggs",40,16,"#10","Dodge","43/0",251,0,"Running",42.1,"Gillett Evernham Motorsports"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Juan Pablo Montoya",41,15,"#42","Dodge","40/0",241,0,"accident",69,"Chip Ganassi Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Carl Edwards",42,6,"#99","Ford","42/5",182,15,"engine",91.3,"Roush Fenway Racing"
26,2007-09-08,"Richmond",43,0.75,"P",300,12,91.813,15,"Joe Nemechek",43,31,"#78","Chevrolet","34/0",130,0,"accident",27.9,"Furniture Row Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Clint Bowyer",1,1,"#07","Chevrolet","195/10",300,222,"Running",150,"Richard Childress Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Jeff Gordon",2,18,"#24","Chevrolet","170/0",300,0,"Running",119.8,"Hendrick Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Tony Stewart",3,6,"#20","Chevrolet","170/5",300,39,"Running",122.8,"Joe Gibbs Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Kyle Busch",4,12,"#5","Chevrolet","165/5",300,21,"Running",104.1,"Hendrick Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Martin Truex Jr.",5,2,"#1","Chevrolet","160/5",300,1,"Running",107.4,"Dale Earnhardt Inc."
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Jimmie Johnson",6,4,"#48","Chevrolet","150/0",300,0,"Running",115.3,"Hendrick Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Matt Kenseth",7,30,"#17","Ford","146/0",300,0,"Running",93.8,"Roush Fenway Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Casey Mears",8,15,"#25","Chevrolet","147/5",300,1,"Running",91.8,"Hendrick Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Ryan Newman",9,5,"#12","Dodge","143/5",300,2,"Running",107,"Penske Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"J.J. Yeley",10,21,"#18","Chevrolet","134/0",300,0,"Running",81.6,"Joe Gibbs Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Jamie McMurray",11,22,"#26","Ford","130/0",300,0,"Running",85.2,"Roush Fenway Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Carl Edwards",12,11,"#99","Ford","127/0",300,0,"Running",93.9,"Roush Fenway Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Greg Biffle",13,9,"#16","Ford","124/0",300,0,"Running",86.1,"Roush Fenway Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Reed Sorenson",14,13,"#41","Dodge","126/5",300,9,"Running",85.2,"Chip Ganassi Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Denny Hamlin",15,14,"#11","Chevrolet","118/0",300,0,"Running",80.9,"Joe Gibbs Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Dale Earnhardt Jr.",16,19,"#8","Chevrolet","120/5",300,4,"Running",90.5,"Dale Earnhardt Inc."
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Kevin Harvick",17,8,"#29","Chevrolet","112/0",299,0,"Running",89.9,"Richard Childress Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Jeff Burton",18,23,"#31","Chevrolet","109/0",299,0,"Running",68.7,"Richard Childress Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"David Ragan",19,38,"#6","Ford","106/0",299,0,"Running",55.9,"Roush Fenway Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Kasey Kahne",20,25,"#9","Dodge","103/0",299,0,"Running",66.5,"Gillett Evernham Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Tony Raines",21,24,"#96","Chevrolet","100/0",299,0,"Running",69.9,"Hall of Fame Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Bobby Labonte",22,26,"#43","Dodge","97/0",299,0,"Running",62,"Petty Enterprises"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Juan Pablo Montoya",23,31,"#42","Dodge","94/0",299,0,"Running",57.3,"Chip Ganassi Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Paul Menard",24,17,"#15","Chevrolet","91/0",299,0,"Running",58.6,"Dale Earnhardt Inc."
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Kurt Busch",25,3,"#2","Dodge","88/0",299,0,"Running",83.9,"Penske Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"David Reutimann",26,20,"#00","Toyota","85/0",299,0,"Running",58.3,"Michael Waltrip Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Jeff Green",27,33,"#66","Chevrolet","82/0",298,0,"Running",53.8,"Haas CNC Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Johnny Sauter",28,36,"#70","Chevrolet","79/0",298,0,"Running",50.6,"Haas CNC Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Joe Nemechek",29,37,"#78","Chevrolet","76/0",298,0,"Running",43,"Furniture Row Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Ken Schrader",30,34,"#21","Ford","78/5",297,1,"Running",40.3,"Wood Brothers/JTG Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Robby Gordon",31,40,"#7","Ford","70/0",297,0,"Running",47,"Robby Gordon Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Scott Riggs",32,29,"#10","Dodge","67/0",297,0,"Running",45.4,"Evernham Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"A.J. Allmendinger",33,39,"#84","Toyota","64/0",297,0,"Running",34.6,"Team Red Bull"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Kenny Wallace",34,27,"#88","Ford","61/0",296,0,"Running",36.1,"Robert Yates Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Dave Blaney",35,10,"#22","Toyota","58/0",296,0,"Running",56.2,"Bill Davis Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Regan Smith",36,16,"#01","Chevrolet","55/0",296,0,"Running",46.8,"Ginn Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Kyle Petty",37,41,"#45","Dodge","52/0",296,0,"Running",31.5,"Petty Enterprises"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Elliott Sadler",38,7,"#19","Dodge","49/0",295,0,"Running",54.6,"Gillett Evernham Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"David Gilliland",39,35,"#38","Ford","46/0",295,0,"Running",30.4,"Robert Yates Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Boris Said",40,43,"#98","Dodge","43/0",292,0,"Running",24.9,"Gillett Evernham Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Ward Burton",41,28,"#4","Chevrolet","40/0",284,0,"Running",29,"Morgan-McClure Motorsports"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"David Stremme",42,32,"#40","Dodge","37/0",273,0,"Running",55.2,"Chip Ganassi Racing"
27,2007-09-16,"Loudon",43,1.058,"P",317,7,110.475,13,"Brian Vickers",43,42,"#83","Toyota","34/0",265,0,"Running",29.3,"Team Red Bull"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Carl Edwards",1,15,"#99","Ford","190/5",400,95,"Running",126.2,"Roush Fenway Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Greg Biffle",2,9,"#16","Ford","175/5",400,6,"Running",117.4,"Roush Fenway Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Dale Earnhardt Jr.",3,21,"#8","Chevrolet","165/0",400,0,"Running",108.5,"Dale Earnhardt Inc."
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Mark Martin",4,31,"#01","Chevrolet","165/5",400,22,"Running",102.8,"Ginn Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Kyle Busch",5,22,"#5","Chevrolet","155/0",400,0,"Running",102.1,"Hendrick Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Casey Mears",6,17,"#25","Chevrolet","150/0",400,0,"Running",95.4,"Hendrick Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Jeff Burton",7,36,"#31","Chevrolet","146/0",399,0,"Running",68.5,"Richard Childress Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Jamie McMurray",8,30,"#26","Ford","142/0",399,0,"Running",79.3,"Roush Fenway Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Tony Stewart",9,28,"#20","Chevrolet","138/0",399,0,"Running",70.7,"Joe Gibbs Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Juan Pablo Montoya",10,2,"#42","Dodge","134/0",399,0,"Running",84.7,"Chip Ganassi Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Jeff Gordon",11,27,"#24","Chevrolet","130/0",399,0,"Running",87,"Hendrick Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Clint Bowyer",12,42,"#07","Chevrolet","127/0",399,0,"Running",78,"Richard Childress Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Martin Truex Jr.",13,5,"#1","Chevrolet","124/0",399,0,"Running",94.5,"Dale Earnhardt Inc."
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Jimmie Johnson",14,1,"#48","Chevrolet","126/5",398,1,"Running",101,"Hendrick Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Michael Waltrip",15,43,"#55","Toyota","123/5",398,1,"Running",60.7,"Michael Waltrip Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Brian Vickers",16,23,"#83","Toyota","115/0",397,0,"Running",53,"Team Red Bull"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Elliott Sadler",17,12,"#19","Dodge","112/0",397,0,"Running",54.4,"Gillett Evernham Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"David Reutimann",18,13,"#00","Toyota","109/0",397,0,"Running",61.7,"Michael Waltrip Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Robby Gordon",19,41,"#7","Ford","106/0",397,0,"Running",60.7,"Robby Gordon Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Kevin Harvick",20,7,"#29","Chevrolet","103/0",396,0,"Running",89.4,"Richard Childress Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Paul Menard",21,38,"#15","Chevrolet","100/0",396,0,"Running",44.3,"Dale Earnhardt Inc."
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Joe Nemechek",22,18,"#78","Chevrolet","97/0",396,0,"Running",44.6,"Furniture Row Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Kenny Wallace",23,39,"#88","Ford","94/0",396,0,"Running",36,"Robert Yates Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"David Gilliland",24,37,"#38","Ford","91/0",395,0,"Running",42.9,"Robert Yates Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"David Ragan",25,35,"#6","Ford","88/0",394,0,"Running",46.5,"Roush Fenway Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Ken Schrader",26,26,"#21","Ford","85/0",394,0,"Running",36.2,"Wood Brothers/JTG Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Bobby Labonte",27,8,"#43","Dodge","82/0",394,0,"Running",59.9,"Petty Enterprises"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Ryan Newman",28,24,"#12","Dodge","79/0",386,0,"accident",77.1,"Penske Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Kurt Busch",29,4,"#2","Dodge","81/5",385,20,"accident",101.7,"Penske Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Reed Sorenson",30,33,"#41","Dodge","78/5",385,2,"accident",61.9,"Chip Ganassi Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Jeff Green",31,34,"#66","Chevrolet","70/0",384,0,"accident",69.1,"Haas CNC Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Kasey Kahne",32,14,"#9","Dodge","67/0",384,0,"accident",68.8,"Gillett Evernham Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"J.J. Yeley",33,32,"#18","Chevrolet","64/0",383,0,"accident",57.3,"Joe Gibbs Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Scott Riggs",34,6,"#10","Dodge","61/0",383,0,"accident",64.5,"Evernham Motorsports"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Matt Kenseth",35,10,"#17","Ford","68/10",374,192,"engine",120.5,"Roush Fenway Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Tony Raines",36,20,"#96","Chevrolet","55/0",360,0,"accident",60.5,"Hall of Fame Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"John Andretti",37,29,"#49","Dodge","52/0",358,0,"accident",31.6,"BAM Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Denny Hamlin",38,3,"#11","Chevrolet","54/5",308,61,"Running",93.2,"Joe Gibbs Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"David Stremme",39,40,"#40","Dodge","46/0",287,0,"engine",40.7,"Chip Ganassi Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Kyle Petty",40,16,"#45","Dodge","43/0",200,0,"accident",47.4,"Petty Enterprises"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Dale Jarrett",41,19,"#44","Toyota","40/0",141,0,"engine",39.5,"Michael Waltrip Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"Johnny Sauter",42,25,"#70","Chevrolet","37/0",11,0,"accident",27.4,"Haas CNC Racing"
28,2007-09-23,"Dover",43,1,"P",400,13,101.846,14,"A.J. Allmendinger",43,11,"#84","Toyota","34/0",4,0,"engine",25.3,"Team Red Bull"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Greg Biffle",1,7,"#16","Ford","190/5",210,37,"Running",124.7,"Roush Fenway Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Clint Bowyer",2,10,"#07","Chevrolet","170/0",210,0,"Running",107,"Richard Childress Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Jimmie Johnson",3,1,"#48","Chevrolet","170/5",210,1,"Running",110.9,"Hendrick Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Casey Mears",4,16,"#25","Chevrolet","160/0",210,0,"Running",86.1,"Hendrick Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Jeff Gordon",5,4,"#24","Chevrolet","160/5",210,6,"Running",110.7,"Hendrick Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Kevin Harvick",6,17,"#29","Chevrolet","155/5",210,18,"Running",105.8,"Richard Childress Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Reed Sorenson",7,14,"#41","Dodge","146/0",210,0,"Running",94.2,"Chip Ganassi Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Elliott Sadler",8,15,"#19","Dodge","142/0",210,0,"Running",85.3,"Gillett Evernham Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Kasey Kahne",9,29,"#9","Dodge","138/0",210,0,"Running",86.7,"Gillett Evernham Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Dale Earnhardt Jr.",10,6,"#8","Chevrolet","134/0",210,0,"Running",95.2,"Dale Earnhardt Inc."
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Kurt Busch",11,12,"#2","Dodge","140/10",210,76,"Running",129.1,"Penske Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Mark Martin",12,39,"#01","Chevrolet","127/0",210,0,"Running",86.1,"Dale Earnhardt Inc."
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Scott Riggs",13,3,"#10","Dodge","124/0",210,0,"Running",64.7,"Evernham Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"J.J. Yeley",14,31,"#18","Chevrolet","121/0",210,0,"Running",75.7,"Joe Gibbs Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Dave Blaney",15,43,"#22","Toyota","123/5",210,3,"Running",82.7,"Bill Davis Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"David Ragan",16,18,"#6","Ford","115/0",210,0,"Running",70.9,"Roush Fenway Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"David Stremme",17,36,"#40","Dodge","112/0",210,0,"Running",66.8,"Chip Ganassi Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Tony Raines",18,40,"#96","Chevrolet","109/0",210,0,"Running",53.6,"Hall of Fame Racing"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Robby Gordon",19,41,"#7","Ford","106/0",210,0,"Running",40.8,"Robby Gordon Motorsports"
29,2007-09-30,"Kansas",43,1.5,"P",315,12,104.981,16,"Jeff Green",20,37,"#66","Chevrolet","103/0",210,0,"Running",54.3,"Haas CNC Racing"
